Frame,Time,Bx,By,Sx,Sy,LP1x,LP1y,LP2x,LP2y,LP3x,LP3y,LP4x,LP4y,LP5x,LP5y,LP6x,LP6y,LP7x,LP7y,LP8x,LP8y,LP9x,LP9y,LP10x,LP10y,LP11x,LP11yyVP1x,VP1y,VP2x,VP2y,VP3x,VP3y,VP4x,VP4y,VP5x,VP5y,VP6x,VP6y,VP7x,VP7y,VP8x,VP8y,VP9x,VP9y,VP10x,VP10y,VP11x,VP11y
158.0,6.320000171661377,0.43046000599861145,0.41868001222610474,0.4324340546106516,0.4219003654094486,0.9160799980163574,0.49129998683929443,0.6730800271034241,0.23976999521255493,0.6847000122070312,0.39342001080513,0.655269980430603,0.5436999797821045,0.6624600291252136,0.7783799767494202,0.5762799978256226,0.21469999849796295,0.5832399725914001,0.4022600054740906,0.5747299790382385,0.5283300280570984,0.537850022315979,0.7107399702072144,0.49351999163627625,0.41525998711586,0.43355000019073486,0.5013499855995178,0.019290000200271606,0.4982999861240387,0.42987000942230225,0.7913900017738342,0.33112001419067383,0.5622199773788452,0.33515000343322754,0.3950900137424469,0.42256999015808105,0.24494999647140503,0.5600100159645081,0.8420600295066833,0.42781999707221985,0.49542000889778137,0.49577000737190247,0.3521899878978729,0.5856299996376038,0.01561999972909689,0.5936099886894226,0.5215200185775757,0.5684099793434143,0.39024001359939575
159.0,6.360000133514404,0.43090999126434326,0.4117400050163269,0.43143439923712673,0.417002270915506,0.9156500101089478,0.4911099970340729,0.6734700202941895,0.2380100041627884,0.6847100257873535,0.39239999651908875,0.6551799774169922,0.5431100130081177,0.6626999974250793,0.7770400047302246,0.5757399797439575,0.21348999440670013,0.5828499794006348,0.4003700017929077,0.5748599767684937,0.5275099873542786,0.5380100011825562,0.7086499929428101,0.4938099980354309,0.4137299954891205,0.4333699941635132,0.5004500150680542,0.019750000908970833,0.49810999631881714,0.43024998903274536,0.7905300259590149,0.3312700092792511,0.562279999256134,0.3352299928665161,0.39416998624801636,0.42326998710632324,0.2438800036907196,0.5601699948310852,0.840749979019165,0.42809998989105225,0.4949199855327606,0.49647000432014465,0.3514600098133087,0.5861799716949463,0.01575000025331974,0.5948699712753296,0.5212200284004211,0.5688899755477905,0.3889699876308441
160.0,6.400000095367432,0.43136000633239746,0.40481001138687134,0.4312938031236389,0.4036577727959935,0.9152100086212158,0.4909200072288513,0.6738200187683105,0.23623999953269958,0.6847000122070312,0.39138999581336975,0.6550899744033813,0.5425300002098083,0.6629400253295898,0.7756699919700623,0.5751299858093262,0.2122800052165985,0.5824800133705139,0.39840999245643616,0.5750100016593933,0.526639997959137,0.5381699800491333,0.7065899968147278,0.4940899908542633,0.41214001178741455,0.4332300126552582,0.4996199905872345,0.02022000029683113,0.4979099929332733,0.430620014667511,0.7896299958229065,0.33142000436782837,0.5624099969863892,0.3353100121021271,0.39326000213623047,0.4239799976348877,0.2429099977016449,0.5603100061416626,0.8393800258636475,0.4284200072288513,0.4944300055503845,0.4971500039100647,0.35074999928474426,0.5866699814796448,0.01590000092983246,0.5961199998855591,0.5209400057792664,0.5693899989128113,0.38756999373435974
161.0,6.440000057220459,0.4318099915981293,0.3978799879550934,0.4312245105155269,0.39610064210841844,0.9147700071334839,0.4907200038433075,0.6741200089454651,0.23465000092983246,0.6846799850463867,0.39037999510765076,0.6549999713897705,0.541949987411499,0.6631600260734558,0.7742900252342224,0.5744799971580505,0.21107999980449677,0.5821099877357483,0.3965199887752533,0.575160026550293,0.5257800221443176,0.5383300185203552,0.7045300006866455,0.49434998631477356,0.4105600118637085,0.4329400062561035,0.49807998538017273,0.02068999968469143,0.4977099895477295,0.43097999691963196,0.7887600064277649,0.3315500020980835,0.562529981136322,0.3353700041770935,0.3923499882221222,0.4247100055217743,0.24195000529289246,0.5604199767112732,0.8380299806594849,0.42875000834465027,0.49393999576568604,0.49779000878334045,0.3500399887561798,0.5871099829673767,0.016049999743700027,0.597350001335144,0.5205900073051453,0.5698999762535095,0.38618001341819763
162.0,6.480000019073486,0.43226000666618347,0.39094001054763794,0.4335916583352597,0.38804586901723936,0.9143400192260742,0.49053001403808594,0.6743900179862976,0.2329699993133545,0.6846500039100647,0.38936999440193176,0.6549100279808044,0.5413200259208679,0.6633800268173218,0.7728800177574158,0.5737699866294861,0.20979000627994537,0.5817499756813049,0.3945600092411041,0.5753399729728699,0.524869978427887,0.5384600162506104,0.7025099992752075,0.4945800006389618,0.40884000062942505,0.43264999985694885,0.49654000997543335,0.021159999072551727,0.49750998616218567,0.43132999539375305,0.7878999710083008,0.33166998624801636,0.5626699924468994,0.33542001247406006,0.39146000146865845,0.4254400134086609,0.24108000099658966,0.5605199933052063,0.8367199897766113,0.4290800094604492,0.4934700131416321,0.49842000007629395,0.34926000237464905,0.5874800086021423,0.016209999099373817,0.5985699892044067,0.5203099846839905,0.5704399943351746,0.384660005569458
163.0,6.519999980926514,0.4327099919319153,0.38400998711586,0.43170851406971134,0.38156845801720124,0.9139000177383423,0.4903300106525421,0.6746299862861633,0.2312999963760376,0.6846299767494202,0.38830000162124634,0.6548299789428711,0.5407000184059143,0.6635900139808655,0.7714999914169312,0.5729799866676331,0.20859000086784363,0.5814099907875061,0.39267998933792114,0.5755400061607361,0.5239700078964233,0.5386000275611877,0.7004500031471252,0.4947899878025055,0.4071899950504303,0.4323900043964386,0.49500998854637146,0.021640000864863396,0.49731001257896423,0.43167999386787415,0.7870399951934814,0.33177998661994934,0.5627999901771545,0.33546000719070435,0.390500009059906,0.4261699914932251,0.240229994058609,0.5605999827384949,0.8354399800300598,0.42945998907089233,0.49305999279022217,0.4990299940109253,0.34848999977111816,0.5878099799156189,0.016270000487565994,0.5997499823570251,0.5200999975204468,0.5710099935531616,0.3831399977207184
164.0,6.559999942779541,0.43316999077796936,0.37707000970840454,0.43401807463708597,0.3790090944555644,0.9134799838066101,0.49007999897003174,0.6748200058937073,0.22964000701904297,0.6845899820327759,0.3872399926185608,0.6547399759292603,0.5400800108909607,0.6638000011444092,0.7700799703598022,0.572160005569458,0.20739999413490295,0.5810800194740295,0.3907400071620941,0.57573002576828,0.5230699777603149,0.5387499928474426,0.6983799934387207,0.4949899911880493,0.4054799973964691,0.4321500062942505,0.4934900104999542,0.022120000794529915,0.4971100091934204,0.43202999234199524,0.7862200140953064,0.3318600058555603,0.5629500150680542,0.33546000719070435,0.38955000042915344,0.42691001296043396,0.23939000070095062,0.560670018196106,0.8341500163078308,0.4298500120639801,0.4926699995994568,0.4996100068092346,0.34779998660087585,0.5880799889564514,0.016450000926852226,0.6009399890899658,0.5198799967765808,0.5716099739074707,0.38148999214172363
165.0,6.599999904632568,0.43362000584602356,0.3701399862766266,0.4335994265345358,0.37625393649385463,0.9130499958992004,0.48980000615119934,0.6749699711799622,0.2278899997472763,0.6845399737358093,0.38624998927116394,0.654670000076294,0.5394700169563293,0.6639900207519531,0.7686200141906738,0.5712800025939941,0.20621000230312347,0.5807600021362305,0.3887999951839447,0.5759599804878235,0.5220699906349182,0.5389000177383423,0.6963099837303162,0.4951600134372711,0.40369999408721924,0.4319300055503845,0.4919700026512146,0.022590000182390213,0.4968999922275543,0.43237999081611633,0.7853699922561646,0.33191999793052673,0.5630999803543091,0.3354499936103821,0.38846999406814575,0.42763999104499817,0.23855000734329224,0.5607200264930725,0.8328999876976013,0.43024998903274536,0.49233999848365784,0.5001699924468994,0.34703999757766724,0.5882899761199951,0.016750000417232513,0.6021100282669067,0.5196800231933594,0.5722500085830688,0.37985000014305115
166.0,6.639999866485596,0.43406999111175537,0.363209992647171,0.43356772835196333,0.3728326087566414,0.9126099944114685,0.48958998918533325,0.6750800013542175,0.22622999548912048,0.6844900250434875,0.38526999950408936,0.6545900106430054,0.538919985294342,0.6642000079154968,0.7671200037002563,0.5703499913215637,0.20502999424934387,0.5804700255393982,0.38679999113082886,0.576200008392334,0.5210700035095215,0.5390599966049194,0.6942399740219116,0.49533000588417053,0.4019300043582916,0.4317399859428406,0.49053001403808594,0.023070000112056732,0.4966999888420105,0.4327299892902374,0.7845199704170227,0.3319700062274933,0.5632500052452087,0.33542001247406006,0.38738998770713806,0.42836999893188477,0.23765000700950623,0.5607500076293945,0.8316100239753723,0.4306800067424774,0.49202001094818115,0.5007100105285645,0.3462199866771698,0.588450014591217,0.016839999705553055,0.6032599806785583,0.5194200277328491,0.5728999972343445,0.37814998626708984
167.0,6.679999828338623,0.43452000617980957,0.3562699854373932,0.43435996371810864,0.35976980127237174,0.9121599793434143,0.4893999993801117,0.6751599907875061,0.2244900017976761,0.6844499707221985,0.38422998785972595,0.6545100212097168,0.5383800268173218,0.6643999814987183,0.7655900120735168,0.5693699717521667,0.20385999977588654,0.5801799893379211,0.384880006313324,0.5764600038528442,0.5200200080871582,0.5392199754714966,0.6921700239181519,0.4954800009727478,0.4000900089740753,0.43156999349594116,0.48903000354766846,0.023560000583529472,0.49654000997543335,0.4330599904060364,0.7837100028991699,0.33202001452445984,0.5634700059890747,0.3353999853134155,0.3863300085067749,0.42910000681877136,0.2367600053548813,0.5607600212097168,0.8303200006484985,0.43112999200820923,0.4917199909687042,0.501230001449585,0.34540998935699463,0.5885599851608276,0.016950000077486038,0.6044099926948547,0.5191699862480164,0.5735899806022644,0.37637999653816223
168.0,6.71999979019165,0.4349699914455414,0.3493399918079376,0.43523083741697416,0.35203588185581014,0.9117000102996826,0.48919999599456787,0.6751800179481506,0.2228499948978424,0.6844199895858765,0.3831999897956848,0.6544399857521057,0.5377900004386902,0.6646000146865845,0.7640500068664551,0.5683599710464478,0.20250999927520752,0.5799199938774109,0.382889986038208,0.576740026473999,0.5190500020980835,0.5393800139427185,0.6901900172233582,0.4956200122833252,0.3982599973678589,0.43143999576568604,0.48761001229286194,0.024089999496936798,0.49643999338150024,0.4333899915218353,0.7828599810600281,0.3320600092411041,0.5636399984359741,0.33535000681877136,0.3852800130844116,0.4298200011253357,0.23579999804496765,0.5607500076293945,0.829069972038269,0.4315899908542633,0.4914900064468384,0.5017099976539612,0.34459999203681946,0.5885999798774719,0.01706000044941902,0.6055399775505066,0.5189300179481506,0.5743100047111511,0.37455999851226807
169.0,6.760000228881836,0.4354200065135956,0.3424000144004822,0.4358470454617356,0.34679017135122875,0.9112399816513062,0.4890100061893463,0.6751899719238281,0.22111999988555908,0.6843799948692322,0.3821699917316437,0.6543999910354614,0.5371500253677368,0.6647999882698059,0.7624800205230713,0.5673099756240845,0.20117999613285065,0.5796800255775452,0.3809199929237366,0.5770300030708313,0.51801997423172,0.5395600199699402,0.6881600022315979,0.4957500100135803,0.3964399993419647,0.4313400089740753,0.48618999123573303,0.02457999996840954,0.4962199926376343,0.4337100088596344,0.7820600271224976,0.3321000039577484,0.5638200044631958,0.3352999985218048,0.3841699957847595,0.4305399954319,0.23494000732898712,0.5607200264930725,0.8278499841690063,0.43206000328063965,0.49125999212265015,0.5021600127220154,0.34373000264167786,0.5885900259017944,0.017179999500513077,0.6066300272941589,0.518750011920929,0.5750600099563599,0.3727400004863739
170.0,6.800000190734863,0.4358699917793274,0.3354699909687042,0.4362716615078827,0.3392983957490626,0.9107699990272522,0.48883000016212463,0.6751499772071838,0.21949000656604767,0.6843299865722656,0.3811599910259247,0.6543700098991394,0.5365200042724609,0.6649799942970276,0.7609000205993652,0.5662299990653992,0.19984999299049377,0.5794500112533569,0.37894999980926514,0.5773299932479858,0.5170599818229675,0.5397400259971619,0.6861799955368042,0.4958600103855133,0.39454999566078186,0.4312799870967865,0.48478999733924866,0.025059999898076057,0.49592000246047974,0.4340299963951111,0.7812600135803223,0.33212000131607056,0.5640000104904175,0.33522000908851624,0.382999986410141,0.4312500059604645,0.2340800017118454,0.5606899857521057,0.8265900015830994,0.43255001306533813,0.49105000495910645,0.502590000629425,0.34279000759124756,0.5885300040245056,0.017319999635219574,0.6077200174331665,0.5185800194740295,0.5758399963378906,0.3708600103855133
171.0,6.840000152587891,0.4363200068473816,0.3285300135612488,0.4365408023774207,0.3320022220214378,0.9102799892425537,0.48871999979019165,0.6750699877738953,0.21786999702453613,0.6842899918556213,0.38016000390052795,0.6543599963188171,0.5358399748802185,0.6651600003242493,0.7593200206756592,0.5651199817657471,0.19853000342845917,0.5792499780654907,0.37692001461982727,0.5776500105857849,0.5159900188446045,0.539929986000061,0.6842100024223328,0.495959997177124,0.39259999990463257,0.43123000860214233,0.4833900034427643,0.025539999827742577,0.4956200122833252,0.4343299865722656,0.7804700136184692,0.3321300148963928,0.5641499757766724,0.3351300060749054,0.3817700147628784,0.43195998668670654,0.23333999514579773,0.5606300234794617,0.8253399729728699,0.43303999304771423,0.49090999364852905,0.5029900074005127,0.34185999631881714,0.5884299874305725,0.01737000048160553,0.608780026435852,0.5184699892997742,0.5766699910163879,0.36899998784065247
172.0,6.880000114440918,0.4367699921131134,0.3215999901294708,0.43657532552093503,0.3245483834234108,0.9097999930381775,0.48857998847961426,0.6749600172042847,0.2162500023841858,0.6842399835586548,0.37909001111984253,0.6543700098991394,0.5351799726486206,0.6653500199317932,0.7577099800109863,0.5639700293540955,0.1972299963235855,0.5790899991989136,0.3747600018978119,0.578000009059906,0.5148800015449524,0.5401399731636047,0.6822299957275391,0.49605000019073486,0.39065998792648315,0.4312100112438202,0.48201000690460205,0.026030000299215317,0.49531999230384827,0.43463999032974243,0.7796499729156494,0.3321399986743927,0.564300000667572,0.33500999212265015,0.38047999143600464,0.432669997215271,0.23260000348091125,0.5605599880218506,0.8241199851036072,0.4335300028324127,0.4907900094985962,0.5033699870109558,0.34095001220703125,0.5882700085639954,0.017419999465346336,0.6098200082778931,0.518310010433197,0.577530026435852,0.3670699894428253
173.0,6.920000076293945,0.4372299909591675,0.31466999650001526,0.43652545951937594,0.31731745758199426,0.9093300104141235,0.4883899986743927,0.6748200058937073,0.21456000208854675,0.6841899752616882,0.37803998589515686,0.6543999910354614,0.5344700217247009,0.6655399799346924,0.756060004234314,0.5627800226211548,0.1960200071334839,0.5789399743080139,0.3726100027561188,0.5783600211143494,0.5137699842453003,0.5403500199317932,0.6803100109100342,0.49612000584602356,0.38872000575065613,0.4312100112438202,0.4806399941444397,0.02652999944984913,0.4950200021266937,0.43494001030921936,0.7788299918174744,0.33215999603271484,0.5644699931144714,0.3348900079727173,0.3792800009250641,0.4333899915218353,0.23187999427318573,0.560479998588562,0.8228999972343445,0.4340499937534332,0.49066999554634094,0.5037099719047546,0.340039998292923,0.5880900025367737,0.0173799991607666,0.6108599901199341,0.5181099772453308,0.5784000158309937,0.365229994058609
174.0,6.960000038146973,0.4376800060272217,0.3077299892902374,0.43638536767927055,0.31039160908064106,0.9088699817657471,0.4881899952888489,0.6746600270271301,0.2128800004720688,0.6841300129890442,0.37707000970840454,0.6544299721717834,0.5338199734687805,0.6657299995422363,0.7544199824333191,0.5615800023078918,0.19473999738693237,0.5788099765777588,0.37040001153945923,0.5787400007247925,0.5126199722290039,0.5405700206756592,0.6783400177955627,0.4961700141429901,0.38672998547554016,0.43123000860214233,0.47922998666763306,0.02703000046312809,0.4947200119495392,0.4352400004863739,0.7780500054359436,0.3321700096130371,0.5646399855613708,0.3347499966621399,0.37801000475883484,0.43410998582839966,0.23117999732494354,0.5603799819946289,0.821690022945404,0.43459001183509827,0.4905099868774414,0.504040002822876,0.33906999230384827,0.5878499746322632,0.017249999567866325,0.6118900179862976,0.5179100036621094,0.5793099999427795,0.36333000659942627
175.0,7.0,0.4381299912929535,0.30079999566078186,0.4359687602212059,0.303608124597753,0.9084200263023376,0.4880000054836273,0.6744599938392639,0.21129000186920166,0.6840800046920776,0.3760400116443634,0.6544700264930725,0.5331299901008606,0.665910005569458,0.752810001373291,0.5603500008583069,0.19347000122070312,0.5787000060081482,0.3681899905204773,0.5791500210762024,0.5114799737930298,0.5408099889755249,0.6764199733734131,0.49623000621795654,0.3846699893474579,0.4312799870967865,0.4778200089931488,0.027529999613761902,0.4944300055503845,0.43553999066352844,0.7772499918937683,0.3321700096130371,0.5648300051689148,0.33458998799324036,0.37676000595092773,0.4348300099372864,0.2304999977350235,0.560259997844696,0.8205100297927856,0.4351400136947632,0.4903700053691864,0.504360020160675,0.3381099998950958,0.5875599980354309,0.01713000051677227,0.6129099726676941,0.5177199840545654,0.5802199840545654,0.3614400029182434
176.0,7.039999961853027,0.4385800063610077,0.29385998845100403,0.4358282030882774,0.2968272467373736,0.9079499840736389,0.4878000020980835,0.6742500066757202,0.2096399962902069,0.6840500235557556,0.37494999170303345,0.6545100212097168,0.5324500203132629,0.666100025177002,0.7511699795722961,0.5590999722480774,0.19212999939918518,0.5786299705505371,0.3659299910068512,0.5795699954032898,0.5102900266647339,0.5410500168800354,0.6745100021362305,0.49625998735427856,0.3825500011444092,0.4315600097179413,0.4767000079154968,0.028039999306201935,0.4941299855709076,0.43584001064300537,0.776449978351593,0.332179993391037,0.5650299787521362,0.33441001176834106,0.3753100037574768,0.43557000160217285,0.22991999983787537,0.5601400136947632,0.8193699717521667,0.435699999332428,0.4902400076389313,0.5046499967575073,0.33708998560905457,0.5872300267219543,0.017020000144839287,0.6139000058174133,0.517549991607666,0.5811700224876404,0.3594900071620941
177.0,7.079999923706055,0.4390299916267395,0.28692999482154846,0.4360957578942971,0.28977708023547366,0.9075000286102295,0.48756998777389526,0.6740000247955322,0.20799000561237335,0.6840000152587891,0.37386998534202576,0.6545699834823608,0.5317299962043762,0.6662799715995789,0.749530017375946,0.5578399896621704,0.1907999962568283,0.5785700082778931,0.36368000507354736,0.5800300240516663,0.509119987487793,0.5413200259208679,0.6725599765777588,0.4962800145149231,0.3804300129413605,0.43184998631477356,0.4755299985408783,0.02855999954044819,0.49382999539375305,0.43612998723983765,0.77565997838974,0.33219000697135925,0.5651900172233582,0.3342199921607971,0.37393999099731445,0.43630000948905945,0.22926999628543854,0.5599899888038635,0.818310022354126,0.4362899959087372,0.4900699853897095,0.5049300193786621,0.33608001470565796,0.5868499875068665,0.016939999535679817,0.6148999929428101,0.5173199772834778,0.5821300148963928,0.3576200008392334
178.0,7.119999885559082,0.4394800066947937,0.2800000011920929,0.4365676901045624,0.2826412483590288,0.9070600271224976,0.4872699975967407,0.6737200021743774,0.20625999569892883,0.6839600205421448,0.3727400004863739,0.654670000076294,0.5310099720954895,0.6664599776268005,0.7479400038719177,0.5565599799156189,0.18956999480724335,0.5785199999809265,0.3614400029182434,0.5805100202560425,0.5078999996185303,0.5416100025177002,0.6706200242042542,0.49630001187324524,0.3781900107860565,0.43215999007225037,0.47442999482154846,0.029069999232888222,0.49351999163627625,0.4364199936389923,0.7748799920082092,0.33219000697135925,0.5653600096702576,0.3340199887752533,0.37259000539779663,0.4370200037956238,0.22864000499248505,0.5598499774932861,0.8172500133514404,0.43689000606536865,0.48996999859809875,0.5051900148391724,0.3350900113582611,0.5864400267601013,0.01686999946832657,0.6158699989318848,0.51705002784729,0.5831300020217896,0.35569998621940613
179.0,7.159999847412109,0.4399299919605255,0.27305999398231506,0.437153611283093,0.27563818190706846,0.9066100120544434,0.4870400130748749,0.6734099984169006,0.20453999936580658,0.6839200258255005,0.37160998582839966,0.6547799706459045,0.5302600264549255,0.6666399836540222,0.7463099956512451,0.5552800297737122,0.1883700042963028,0.5784900188446045,0.35912999510765076,0.5810199975967407,0.5066999793052673,0.5419099926948547,0.6687300205230713,0.4963099956512451,0.37595999240875244,0.43250998854637146,0.47334998846054077,0.029610000550746918,0.49327999353408813,0.436710000038147,0.7740700244903564,0.33219999074935913,0.565500020980835,0.3338100016117096,0.37117999792099,0.43775999546051025,0.22803999483585358,0.559689998626709,0.8162199854850769,0.43751999735832214,0.4898799955844879,0.5054399967193604,0.33403000235557556,0.5859900116920471,0.01671000011265278,0.6168400049209595,0.5168399810791016,0.5841500163078308,0.3537899851799011
180.0,7.199999809265137,0.4403800070285797,0.2661300003528595,0.4377216434465579,0.26873181649700884,0.9061400294303894,0.48684000968933105,0.6730800271034241,0.20284000039100647,0.6838899850845337,0.37042999267578125,0.6549000144004822,0.5295199751853943,0.6668400168418884,0.7446900010108948,0.5539900064468384,0.18727000057697296,0.578499972820282,0.35677000880241394,0.5815500020980835,0.5055099725723267,0.5422199964523315,0.6667900085449219,0.4963200092315674,0.37365999817848206,0.43285998702049255,0.4722900092601776,0.030160000547766685,0.4930799901485443,0.43700000643730164,0.7732700109481812,0.3322199881076813,0.5656399726867676,0.33359000086784363,0.3698500096797943,0.438510000705719,0.22744999825954437,0.5595200061798096,0.8152099847793579,0.4381600022315979,0.48976001143455505,0.5056800246238708,0.33292001485824585,0.5855100154876709,0.016459999606013298,0.6177899837493896,0.5165899991989136,0.5851899981498718,0.3518899977207184
181.0,7.239999771118164,0.4408299922943115,0.25918999314308167,0.4381957222504561,0.2618181097577851,0.9056699872016907,0.4866499900817871,0.672730028629303,0.20115000009536743,0.6838700175285339,0.3691999912261963,0.6550499796867371,0.5287899971008301,0.6670200228691101,0.7430700063705444,0.5526999831199646,0.18618999421596527,0.578499972820282,0.354420006275177,0.5820900201797485,0.5042099952697754,0.5425500273704529,0.6649199724197388,0.49632999300956726,0.3713800013065338,0.43323999643325806,0.47117000818252563,0.030710000544786453,0.4928799867630005,0.4372900128364563,0.7724800109863281,0.33223000168800354,0.5658000111579895,0.3333599865436554,0.3684700131416321,0.4392699897289276,0.22697000205516815,0.5593600273132324,0.8142399787902832,0.4388299882411957,0.48958998918533325,0.5059000253677368,0.331820011138916,0.5850099921226501,0.016330000013113022,0.6187199950218201,0.5163499712944031,0.5862299799919128,0.3500800132751465
182.0,7.28000020980835,0.4412800073623657,0.2522599995136261,0.4386345053209136,0.25492233969963757,0.9052299857139587,0.4863699972629547,0.6723399758338928,0.19947999715805054,0.6838399767875671,0.36796998977661133,0.655210018157959,0.5280200242996216,0.6672199964523315,0.7414100170135498,0.5513799786567688,0.18503999710083008,0.578540027141571,0.35214999318122864,0.5826399922370911,0.5029299855232239,0.5428799986839294,0.6630399823188782,0.49632999300956726,0.3690299987792969,0.43362998962402344,0.4700799882411957,0.03125,0.49268001317977905,0.4375700056552887,0.7717000246047974,0.3322499990463257,0.5659300088882446,0.33313998579978943,0.367110013961792,0.4400300085544586,0.226500004529953,0.5591899752616882,0.8133000135421753,0.4395099878311157,0.4894999861717224,0.5060999989509583,0.3306500017642975,0.5844600200653076,0.01623000018298626,0.6196500062942505,0.5160700082778931,0.5873000025749207,0.34828999638557434
183.0,7.320000171661377,0.4417400062084198,0.24533000588417053,0.43905764136793907,0.24800340398012263,0.9048399925231934,0.48598000407218933,0.6719499826431274,0.19764000177383423,0.6838200092315674,0.3666900098323822,0.6553800106048584,0.5272600054740906,0.6674299836158752,0.7397699952125549,0.5500800013542175,0.18390999734401703,0.5785800218582153,0.3498300015926361,0.5832300186157227,0.5016000270843506,0.5432199835777283,0.6612300276756287,0.4963200092315674,0.3667599856853485,0.43404000997543335,0.4690000116825104,0.031769998371601105,0.49248000979423523,0.4378499984741211,0.7709599733352661,0.3322699964046478,0.5660099983215332,0.3328799903392792,0.3656899929046631,0.4408000111579895,0.22588999569416046,0.5590100288391113,0.8124499917030334,0.4402100145816803,0.48941999673843384,0.506309986114502,0.32951000332832336,0.5838900208473206,0.016259999945759773,0.6205599904060364,0.5157899856567383,0.5883899927139282,0.3464300036430359
184.0,7.360000133514404,0.4421899914741516,0.2383899986743927,0.439482515789908,0.2410522484674617,0.9044600129127502,0.4855799973011017,0.67153000831604,0.19589999318122864,0.6838099956512451,0.36542001366615295,0.6555699706077576,0.5264599919319153,0.667639970779419,0.7381299734115601,0.5487499833106995,0.18288999795913696,0.5786299705505371,0.34758999943733215,0.583840012550354,0.5002300143241882,0.5435900092124939,0.6593700051307678,0.4963099956512451,0.3645099997520447,0.434469997882843,0.46794000267982483,0.03231000155210495,0.49226999282836914,0.4381299912929535,0.7702400088310242,0.33230000734329224,0.5661699771881104,0.33263999223709106,0.36427998542785645,0.4415700137615204,0.22529999911785126,0.5588300228118896,0.8116400241851807,0.44091999530792236,0.4893600046634674,0.5065000057220459,0.32822999358177185,0.5832899808883667,0.016100000590085983,0.6214699745178223,0.515470027923584,0.5895000100135803,0.34459999203681946
185.0,7.400000095367432,0.4426400065422058,0.23146000504493713,0.43993748349721923,0.23411912627743925,0.9040799736976624,0.48517999053001404,0.6710799932479858,0.19417999684810638,0.6837999820709229,0.36417001485824585,0.6557700037956238,0.5256699919700623,0.6678400039672852,0.7365300059318542,0.5474500060081482,0.1817999929189682,0.5787100195884705,0.34529000520706177,0.5844699740409851,0.49886998534202576,0.5439599752426147,0.6575700044631958,0.49630001187324524,0.3622699975967407,0.43490999937057495,0.46689000725746155,0.032839998602867126,0.4920699894428253,0.4384100139141083,0.7695599794387817,0.33232998847961426,0.5663400292396545,0.33239999413490295,0.36281999945640564,0.442330002784729,0.2247299998998642,0.558650016784668,0.8108299970626831,0.44165000319480896,0.4893200099468231,0.5066800117492676,0.32697001099586487,0.5826799869537354,0.015949999913573265,0.6223700046539307,0.5151699781417847,0.5906400084495544,0.3427000045776367
186.0,7.440000057220459,0.4430899918079376,0.2245199978351593,0.44038765107097366,0.22716891426664884,0.9037100076675415,0.48478999733924866,0.6706299781799316,0.19247999787330627,0.6837900280952454,0.3628599941730499,0.6559699773788452,0.5249599814414978,0.6680499911308289,0.7348999977111816,0.5461599826812744,0.18073000013828278,0.578819990158081,0.34292998909950256,0.5851200222969055,0.4974699914455414,0.5443500280380249,0.655780017375946,0.4962800145149231,0.36004000902175903,0.43536001443862915,0.4658600091934204,0.0333699993789196,0.4918699860572815,0.43869999051094055,0.7688599824905396,0.33235999941825867,0.5664700269699097,0.33215001225471497,0.361380010843277,0.4431000053882599,0.2243500053882599,0.5584800243377686,0.8100799918174744,0.44238001108169556,0.489300012588501,0.506850004196167,0.32572001218795776,0.582040011882782,0.01582000032067299,0.6232500076293945,0.5148699879646301,0.5917800068855286,0.3408200144767761
187.0,7.480000019073486,0.44312000274658203,0.22434000670909882,0.4459520626235625,0.22663193232200327,0.9033100008964539,0.4844299852848053,0.6701700091362,0.19061000645160675,0.6837900280952454,0.36149999499320984,0.6562100052833557,0.5242599844932556,0.6682599782943726,0.7333300113677979,0.5448700189590454,0.1797800064086914,0.5789399743080139,0.3405900001525879,0.5857800245285034,0.4960800111293793,0.54475998878479,0.6540499925613403,0.49627000093460083,0.3577499985694885,0.43580999970436096,0.4648500084877014,0.033879999071359634,0.4916299879550934,0.43896999955177307,0.7681999802589417,0.3323900103569031,0.5666199922561646,0.3319000005722046,0.35995998978614807,0.44387999176979065,0.2240000069141388,0.5583099722862244,0.8093299865722656,0.44312000274658203,0.489300012588501,0.5070000290870667,0.32440999150276184,0.5813999772071838,0.015610000118613243,0.6241199970245361,0.5145900249481201,0.592930018901825,0.3389599919319153
188.0,7.519999980926514,0.4438999891281128,0.22398999333381653,0.44292686368411704,0.22091185343860636,0.9028900265693665,0.484140008687973,0.6696799993515015,0.18885000050067902,0.6837999820709229,0.360150009393692,0.656470000743866,0.5235199928283691,0.6684799790382385,0.7317100167274475,0.5435900092124939,0.178849995136261,0.5790600180625916,0.3382599949836731,0.5864499807357788,0.4947099983692169,0.545199990272522,0.6523299813270569,0.49627000093460083,0.35547998547554016,0.43626999855041504,0.4638499915599823,0.034380000084638596,0.49132999777793884,0.43924999237060547,0.7675899863243103,0.33243000507354736,0.5667799711227417,0.3316499888896942,0.3585500121116638,0.44464999437332153,0.223580002784729,0.5581499934196472,0.8085899949073792,0.44387000799179077,0.4893699884414673,0.5071499943733215,0.3230400085449219,0.5807099938392639,0.015540000051259995,0.6249799728393555,0.5143899917602539,0.5940799713134766,0.3371100127696991
